Date,Gold U$/Troy Ounce,Silver cts/Troy OZ,Palladium U$/Troy Ounce,Platinum U$/Troy Ounce
11/8/2012,1716.55,3219,612,1544
11/9/2012,1731.49,3262,612,1559
11/12/2012,1731.68,3225,611,1567
11/13/2012,1731.15,3270,617,1585
11/14/2012,1726.49,3279,643,1583
11/15/2012,1717.6,3251,639,1578
11/16/2012,1713.1,3243,623,1554
11/19/2012,1733.47,3306,642,1572
11/20/2012,1730.6,3313,640,1577
11/21/2012,1728.72,3311.5,640,1572
11/22/2012,1731.35,3311.5,657,1582
11/23/2012,1747.99,3311.5,657.5,1584
11/26/2012,1748.3,3405,667.5,1613
11/27/2012,1745.9,3412,670,1619
11/28/2012,1712.85,3358,651,1589
11/29/2012,1726.8,3421,682,1620
11/30/2012,1717.96,3364.5,685,1612
12/3/2012,1716.22,3372,682,1599
12/4/2012,1696.95,3372,680,1587
12/5/2012,1687.74,3287,681,1587
12/6/2012,1700.86,3300,686,1582
12/7/2012,1702.24,3302.5,698,1600
12/10/2012,1713.74,3329.5,699,1622
12/11/2012,1707.8,3294.5,695,1631
12/12/2012,1711.3,3328,697,1639
12/13/2012,1696.85,3256,682,1607
12/14/2012,1696.66,3234.5,700,1613
12/17/2012,1696.75,3224,697,1606
12/18/2012,1692.34,3166,697,1611
12/19/2012,1672.7,3125,695,1597
12/20/2012,1643.7,2973,685,1575
12/21/2012,1656.5,3013,675,1533
12/24/2012,1660.48,3013,675,1533
12/25/2012,1660.48,3013,675,1533
12/26/2012,1661.14,2995,675,1533
12/27/2012,1662.65,3038,700,1536
12/28/2012,1656.21,2993,704,1527
12/31/2012,1662.41,2999.5,704,1527
1/1/2013,1662.41,2999.5,704,1527
1/2/2013,1690.15,3102,711,1566
1/3/2013,1679.57,3084,697,1572
1/4/2013,1647.64,2970,689,1557
1/7/2013,1650.08,2994,675.5,1551
1/8/2013,1654.51,3027,673,1567
1/9/2013,1659.24,3018.5,681,1593
1/10/2013,1676.47,3080,701,1621
1/11/2013,1659.9,3023,693.5,1626
1/14/2013,1666.95,3088,706,1658
1/15/2013,1682.28,3134,709,1690
1/16/2013,1680.51,3146.5,714,1678
1/17/2013,1686.44,3176.5,725,1683
1/18/2013,1686.95,3183.5,722,1677
1/21/2013,1689.95,3183.5,715,1671
1/22/2013,1692.84,3219.5,717,1687
1/23/2013,1685.65,3230.5,725,1698.5
1/24/2013,1674.74,3186,722,1680
1/25/2013,1662.6,3127.5,725,1678
1/28/2013,1657.09,3088.5,742,1681
1/29/2013,1661.9,3124,739,1673
1/30/2013,1680.73,3211,756,1688
1/31/2013,1663.9,3139,739,1672
2/1/2013,1668.8,3189,745,1687
2/4/2013,1671.09,3188,749,1696
2/5/2013,1668,3183.5,756,1702
2/6/2013,1675.44,3181.5,764,1724
2/7/2013,1679.87,3171.5,764.5,1736
2/8/2013,1667.85,3153,746,1714
2/11/2013,1649.93,3095.5,749,1708
2/12/2013,1648.99,3102,765,1708
2/13/2013,1644.42,3091.5,773,1730
2/14/2013,1639.94,3054,770,1724
2/15/2013,1606.35,2995.5,754,1676
2/18/2013,1607.95,2995.5,759,1692
2/19/2013,1604.9,2937.5,763,1685
2/20/2013,1581.4,2865.5,754,1659
2/21/2013,1581.1,2870,722,1607
2/22/2013,1573.47,2848,732,1611
2/25/2013,1588.24,2903,748,1620
2/26/2013,1608,2933.5,740,1605
2/27/2013,1602.7,2908,741,1609
2/28/2013,1582.94,2852.5,744,1598
3/1/2013,1578.51,2855,721,1579
3/4/2013,1574.24,2851,724,1578
3/5/2013,1576.88,2864,728,1587
3/6/2013,1582.19,2891.5,739,1590
3/7/2013,1576.85,2880.5,755,1596
3/8/2013,1574.59,2896.5,769,1588
3/11/2013,1579.75,2881,774,1594
3/12/2013,1592.55,2918.5,774,1604
3/13/2013,1587.27,2892,773,1595
3/14/2013,1589.92,2879,766,1583
3/15/2013,1593.25,2886,774,1593
3/18/2013,1607.95,2889,765,1580
3/19/2013,1612.55,2896.5,761,1579
3/20/2013,1606.8,2876.5,747,1566
3/21/2013,1613.99,2919.5,761,1583
3/22/2013,1608.38,2866.5,754,1580
3/25/2013,1603.36,2879.5,761,1575
3/26/2013,1599.34,2870.5,757,1565
3/27/2013,1604.84,2853,760,1575
3/28/2013,1595.8,2832,770,1576
3/29/2013,1595.8,2832,770,1576
4/1/2013,1595.8,2799,770,1576
4/2/2013,1583.07,2735,773,1579
4/3/2013,1571,2699.5,765,1569
4/4/2013,1550.57,2675,737,1526
4/5/2013,1565.99,2708.5,720,1531
4/8/2013,1570.95,2716.5,730.5,1532
4/9/2013,1587.4,2800,732,1542
4/10/2013,1568.78,2771,713,1533
4/11/2013,1565.84,2770,723,1531.5
4/12/2013,1504.28,2641,715.5,1514
4/15/2013,1358.92,2340,676,1448
4/16/2013,1390.31,2377,681,1446
4/17/2013,1388.3,2336.5,671,1436
4/18/2013,1396.49,2330,670,1432
4/19/2013,1403.55,2319,677,1425
4/22/2013,1424.24,2335.5,683,1434
4/23/2013,1409.88,2296,670,1417
4/24/2013,1424.55,2293,674,1427
4/25/2013,1455.05,2397,679,1454
4/26/2013,1477.6,2367.5,681,1483
4/29/2013,1472.65,2429,694,1505
4/30/2013,1467.64,2415,699,1507
5/1/2013,1445.78,2326.5,688,1480
5/2/2013,1466.6,2382.5,688,1487
5/3/2013,1467.85,2381.5,694,1501
5/6/2013,1468.4,2389,694,1501
5/7/2013,1446.45,2377,682,1484
5/8/2013,1467.55,2374.5,690,1494
5/9/2013,1465.36,2387.5,695,1506
5/10/2013,1423.47,2329,702,1490
5/13/2013,1433.3,2373.5,705,1485
5/14/2013,1435.55,2344,718,1489
5/15/2013,1394.8,2266.5,727,1496
5/16/2013,1389.68,2257.5,728,1476
5/17/2013,1364.24,2231,736,1470
5/20/2013,1361.35,2231.5,734,1447
5/21/2013,1366.28,2237.5,741,1456
5/22/2013,1379.09,2263.5,750,1474
5/23/2013,1382.65,2237.5,739,1455
5/24/2013,1387.51,2251.5,729,1455
5/27/2013,1393.8,2251.5,729,1455
5/28/2013,1386.3,2246,733,1450
5/29/2013,1387.92,2236,747,1455
5/30/2013,1415.95,2294,754,1464
5/31/2013,1392.74,2225.5,744,1459
6/3/2013,1408.95,2283,755,1487
6/4/2013,1395.19,2243.5,751,1486
6/5/2013,1407.5,2259.5,754,1503
6/6/2013,1405.7,2261,756.5,1515
6/7/2013,1381.68,2180,754,1505
6/10/2013,1383.44,2195,759,1498
6/11/2013,1376.09,2165,762,1487
6/12/2013,1391.3,2186,754,1481.5
6/13/2013,1382.9,2158.5,743,1458
6/14/2013,1386.8,2206,728,1448
6/17/2013,1383.29,2179.5,721,1443
6/18/2013,1363.9,2160,706,1427
6/19/2013,1373.84,2168.5,706,1437
6/20/2013,1296.78,1986,670,1391
6/21/2013,1289.85,1992.5,672,1365
6/24/2013,1286.53,1949.5,669,1360
6/25/2013,1275.15,1962,672,1349
6/26/2013,1234.47,1870,652,1329
6/27/2013,1228.28,1883.5,643,1318
6/28/2013,1215.43,1941.53,643,1317
7/1/2013,1246.84,1971.5,678,1357
7/2/2013,1249.42,1943.5,687,1375
7/3/2013,1258.45,1977,684,1361
7/4/2013,1248.6,1977,680,1339
7/5/2013,1214.88,1877,669,1327
7/8/2013,1236.8,1907,697,1355
7/9/2013,1249.4,1919,699,1362
7/10/2013,1257.55,1926.5,710,1370
7/11/2013,1280.55,1994,723.5,1401
7/12/2013,1279.94,1984,716,1403
7/15/2013,1284.97,1985,724,1410
7/16/2013,1291.78,1995,735,1426
7/17/2013,1283.3,1932,734,1424
7/18/2013,1285.69,1948.5,737,1413
7/19/2013,1294.81,1948.5,743,1422
7/22/2013,1327.78,2051,750,1442
7/23/2013,1334.53,2030.5,734,1424
7/24/2013,1332.65,2015,738,1444
7/25/2013,1326.28,2018.5,743,1443
7/26/2013,1318.27,1971.5,731,1428
7/29/2013,1329.68,1995,731,1436
7/30/2013,1325.03,1973.5,738,1439
7/31/2013,1309.66,1947,733,1433
8/1/2013,1314.44,1966,733,1437
8/2/2013,1313.35,1991,730,1436
